"_source/netflow/ipv4_src_addr","_source/netflow/in_bytes","_source/netflow/in_pkts","_source/netflow/l4_dst_port","_source/netflow/l4_src_port","_source/netflow/ipv4_dst_addr","_source/netflow/flow_seq_num","_source/netflow/tcp_flags","_source/@timestamp","Anomaly"
"192.168.1.102",2310,18,22,57430,"192.168.1.108",3428,27,2018-04-04 17:49:01,1
"192.168.1.102",2310,18,22,57482,"192.168.1.108",3477,27,2018-04-04 17:52:01,1
"192.168.1.102",2310,18,22,57486,"192.168.1.108",3477,27,2018-04-04 17:52:01,1
"192.168.1.102",2310,18,22,57500,"192.168.1.108",3488,27,2018-04-04 17:52:01,1
"192.168.1.102",2310,18,22,57488,"192.168.1.108",3477,27,2018-04-04 17:52:01,1
"192.168.1.102",2310,18,22,57400,"192.168.1.108",3408,27,2018-04-04 17:48:01,1
"192.168.1.102",2310,18,22,57394,"192.168.1.108",3397,27,2018-04-04 17:48:01,1
"192.168.1.102",2310,18,22,57398,"192.168.1.108",3403,27,2018-04-04 17:48:01,1
"192.168.1.102",2310,18,22,57620,"192.168.1.108",3582,27,2018-04-04 17:57:01,1
"192.168.1.102",2310,18,22,57618,"192.168.1.108",3582,27,2018-04-04 17:57:01,1
"192.168.1.102",2310,18,22,57606,"192.168.1.108",3572,27,2018-04-04 17:57:01,1
"192.168.1.102",2310,18,22,57614,"192.168.1.108",3576,27,2018-04-04 17:57:01,1
"192.168.1.102",2310,18,22,57646,"192.168.1.108",3599,27,2018-04-04 17:58:01,1
"192.168.1.102",2310,18,22,57624,"192.168.1.108",3586,27,2018-04-04 17:58:01,1
"192.168.1.102",2310,18,22,57636,"192.168.1.108",3592,27,2018-04-04 17:58:01,1
"192.168.1.102",2310,18,22,57628,"192.168.1.108",3586,27,2018-04-04 17:58:01,1
"192.168.1.102",2310,18,22,57638,"192.168.1.108",3592,27,2018-04-04 17:58:01,1
"192.168.1.102",2310,18,22,57758,"192.168.1.108",3673,27,2018-04-04 18:03:01,1
"192.168.1.102",2310,18,22,57760,"192.168.1.108",3673,27,2018-04-04 18:03:01,1
"192.168.1.102",2310,18,22,57664,"192.168.1.108",3608,27,2018-04-04 17:59:01,1
"192.168.1.102",2310,18,22,57666,"192.168.1.108",3608,27,2018-04-04 17:59:01,1
"192.168.1.102",2310,18,22,57652,"192.168.1.108",3602,27,2018-04-04 17:59:01,1
"192.168.1.102",2310,18,22,57654,"192.168.1.108",3602,27,2018-04-04 17:59:01,1
"192.168.1.102",2310,18,22,57656,"192.168.1.108",3602,27,2018-04-04 17:59:01,1
"192.168.1.102",2310,18,22,57658,"192.168.1.108",3602,27,2018-04-04 17:59:01,1
"192.168.1.102",2310,18,22,57688,"192.168.1.108",3625,27,2018-04-04 18:00:01,1
"192.168.1.102",2310,18,22,57684,"192.168.1.108",3619,27,2018-04-04 18:00:01,1
"192.168.1.102",2310,18,22,57680,"192.168.1.108",3619,27,2018-04-04 18:00:01,1
"192.168.1.102",2310,18,22,57678,"192.168.1.108",3619,27,2018-04-04 18:00:01,1
"192.168.1.102",2326,18,22,57694,"192.168.1.108",3632,27,2018-04-04 18:00:01,1
"192.168.1.102",2310,18,22,57730,"192.168.1.108",3652,27,2018-04-04 18:02:01,1
"192.168.1.102",2310,18,22,57726,"192.168.1.108",3652,27,2018-04-04 18:02:01,1
"192.168.1.102",2310,18,22,57728,"192.168.1.108",3652,27,2018-04-04 18:02:01,1
"192.168.1.102",2310,18,22,57746,"192.168.1.108",3663,27,2018-04-04 18:02:01,1
"192.168.1.102",2310,18,22,57734,"192.168.1.108",3658,27,2018-04-04 18:02:01,1
"192.168.1.102",2310,18,22,57716,"192.168.1.108",3644,27,2018-04-04 18:01:01,1
"192.168.1.102",2310,18,22,57940,"192.168.1.108",4007,27,2018-04-04 18:11:01,1
"192.168.1.102",2326,18,22,57962,"192.168.1.108",4089,27,2018-04-04 18:11:01,1
"192.168.1.102",2374,19,22,57944,"192.168.1.108",4029,27,2018-04-04 18:11:01,1
"192.168.1.102",2310,18,22,57956,"192.168.1.108",4077,27,2018-04-04 18:11:01,1
"192.168.1.102",2310,18,22,57914,"192.168.1.108",3926,27,2018-04-04 18:09:01,1
"192.168.1.102",2310,18,22,57904,"192.168.1.108",3902,27,2018-04-04 18:09:01,1
"192.168.1.102",2310,18,22,57906,"192.168.1.108",3902,27,2018-04-04 18:09:01,1
"192.168.1.102",2310,18,22,57908,"192.168.1.108",3902,27,2018-04-04 18:09:01,1
"192.168.1.102",2310,18,22,57896,"192.168.1.108",3866,27,2018-04-04 18:09:01,1
"192.168.1.102",2310,18,22,57898,"192.168.1.108",3866,27,2018-04-04 18:09:01,1
"192.168.1.102",2310,18,22,57910,"192.168.1.108",3920,27,2018-04-04 18:09:01,1
"192.168.1.102",2310,18,22,57886,"192.168.1.108",3852,27,2018-04-04 18:08:01,1
"192.168.1.102",2326,18,22,57872,"192.168.1.108",3817,27,2018-04-04 18:08:01,1
"192.168.1.102",2310,18,22,57884,"192.168.1.108",3841,27,2018-04-04 18:08:01,1
"192.168.1.102",2310,18,22,57974,"192.168.1.108",4139,27,2018-04-04 18:12:01,1
"192.168.1.102",2310,18,22,57964,"192.168.1.108",4093,27,2018-04-04 18:12:01,1
"192.168.1.102",2310,18,22,57844,"192.168.1.108",3770,27,2018-04-04 18:07:01,1
"192.168.1.102",2310,18,22,57866,"192.168.1.108",3794,27,2018-04-04 18:07:01,1
"192.168.1.102",2310,18,22,57800,"192.168.1.108",3711,27,2018-04-04 18:05:01,1
"192.168.1.102",2310,18,22,57796,"192.168.1.108",3705,27,2018-04-04 18:05:01,1
"192.168.1.102",2310,18,22,57968,"192.168.1.108",4105,27,2018-04-04 18:12:01,1
"192.168.1.102",2310,18,22,57980,"192.168.1.108",4146,27,2018-04-04 18:12:01,1
"192.168.1.102",2310,18,22,57822,"192.168.1.108",3736,27,2018-04-04 18:06:01,1
"192.168.1.102",2310,18,22,57790,"192.168.1.108",3703,27,2018-04-04 18:04:01,1
"192.168.1.102",2310,18,22,58102,"192.168.1.108",4444,27,2018-04-04 18:17:01,1
"192.168.1.102",2310,18,22,58098,"192.168.1.108",4413,27,2018-04-04 18:17:01,1
"192.168.1.102",2310,18,22,58094,"192.168.1.108",4413,27,2018-04-04 18:17:01,1
"192.168.1.102",2310,18,22,58108,"192.168.1.108",4444,27,2018-04-04 18:17:01,1
"192.168.1.102",2310,18,22,58046,"192.168.1.108",4317,27,2018-04-04 18:15:01,1
"192.168.1.102",2310,18,22,58050,"192.168.1.108",4323,27,2018-04-04 18:15:01,1
"192.168.1.102",2310,18,22,58056,"192.168.1.108",4329,27,2018-04-04 18:15:01,1
"192.168.1.102",2310,18,22,58064,"192.168.1.108",4336,27,2018-04-04 18:16:01,1
"192.168.1.102",2310,18,22,58076,"192.168.1.108",4360,27,2018-04-04 18:16:01,1
"192.168.1.102",2310,18,22,58066,"192.168.1.108",4336,27,2018-04-04 18:16:01,1
"192.168.1.102",2310,18,22,58068,"192.168.1.108",4342,27,2018-04-04 18:16:01,1
"192.168.1.102",2310,18,22,58000,"192.168.1.108",4185,27,2018-04-04 18:13:01,1
"192.168.1.102",2310,18,22,57994,"192.168.1.108",4161,27,2018-04-04 18:13:01,1
"192.168.1.102",2310,18,22,58014,"192.168.1.108",4200,27,2018-04-04 18:14:01,1
"192.168.1.102",2310,18,22,58112,"192.168.1.108",4456,27,2018-04-04 18:18:01,1
"192.168.1.102",2310,18,22,58192,"192.168.1.108",4677,27,2018-04-04 18:21:01,1
"192.168.1.102",2310,18,22,58222,"192.168.1.108",4797,27,2018-04-04 18:22:01,1
"192.168.1.102",2310,18,22,58214,"192.168.1.108",4779,27,2018-04-04 18:22:01,1
"192.168.1.102",2310,18,22,58244,"192.168.1.108",4837,27,2018-04-04 18:23:00,1
"192.168.1.102",2310,18,22,58240,"192.168.1.108",4831,27,2018-04-04 18:23:00,1
"192.168.1.102",2310,18,22,58304,"192.168.1.108",4964,27,2018-04-04 18:26:01,1
"192.168.1.102",2326,18,22,58310,"192.168.1.108",4976,27,2018-04-04 18:26:01,1
"192.168.1.102",2310,18,22,58318,"192.168.1.108",4995,27,2018-04-04 18:26:01,1
"192.168.1.102",2310,18,22,58266,"192.168.1.108",4885,27,2018-04-04 18:24:01,1
"192.168.1.102",2310,18,22,58268,"192.168.1.108",4891,27,2018-04-04 18:24:01,1
"192.168.1.102",2310,18,22,58258,"192.168.1.108",4872,27,2018-04-04 18:24:01,1
"192.168.1.102",2310,18,22,58298,"192.168.1.108",4957,27,2018-04-04 18:25:01,1
"192.168.1.102",2310,18,22,58324,"192.168.1.108",5004,27,2018-04-04 18:27:01,1
"192.168.1.102",2326,18,22,58362,"192.168.1.108",5032,27,2018-04-04 18:28:01,1
"192.168.1.102",2310,18,22,58384,"192.168.1.108",5077,27,2018-04-04 18:29:01,1
"192.168.1.102",2310,18,22,58480,"192.168.1.108",5244,27,2018-04-04 18:33:01,1
"192.168.1.102",2310,18,22,58540,"192.168.1.108",5340,27,2018-04-04 18:35:01,1
"192.168.1.102",2310,18,22,58528,"192.168.1.108",5321,27,2018-04-04 18:35:01,1
"192.168.1.102",2310,18,22,58450,"192.168.1.108",5174,27,2018-04-04 18:32:01,1
"192.168.1.102",2326,18,22,58452,"192.168.1.108",5174,27,2018-04-04 18:32:01,1
"192.168.1.102",2310,18,22,58456,"192.168.1.108",5180,27,2018-04-04 18:32:01,1
"192.168.1.102",2310,18,22,58468,"192.168.1.108",5187,27,2018-04-04 18:32:01,1
"192.168.1.102",2310,18,22,58398,"192.168.1.108",5122,27,2018-04-04 18:30:01,1
"192.168.1.102",2310,18,22,58402,"192.168.1.108",5128,27,2018-04-04 18:30:01,1
"192.168.1.102",2310,18,22,58410,"192.168.1.108",5141,27,2018-04-04 18:30:01,1
"192.168.1.102",2310,18,22,58516,"192.168.1.108",5293,27,2018-04-04 18:34:01,1
"192.168.1.102",2310,18,22,58496,"192.168.1.108",5274,27,2018-04-04 18:34:01,1
"192.168.1.102",2310,18,22,58500,"192.168.1.108",5274,27,2018-04-04 18:34:01,1
"192.168.1.102",2310,18,22,58428,"192.168.1.108",5156,27,2018-04-04 18:31:01,1
"192.168.1.102",2310,18,22,58436,"192.168.1.108",5162,27,2018-04-04 18:31:01,1
"192.168.1.102",2310,18,22,58546,"192.168.1.108",5343,27,2018-04-04 18:36:01,1
"192.168.1.102",2310,18,22,58556,"192.168.1.108",5349,27,2018-04-04 18:36:01,1
"192.168.1.102",2310,18,22,58558,"192.168.1.108",5349,27,2018-04-04 18:36:01,1
"192.168.1.102",2310,18,22,58746,"192.168.1.108",5530,27,2018-04-04 18:44:01,1
"192.168.1.102",2310,18,22,58748,"192.168.1.108",5530,27,2018-04-04 18:44:01,1
"192.168.1.102",2310,18,22,58758,"192.168.1.108",5543,27,2018-04-04 18:44:01,1
"192.168.1.102",2310,18,22,58754,"192.168.1.108",5536,27,2018-04-04 18:44:01,1
"192.168.1.102",2310,18,22,58632,"192.168.1.108",5434,27,2018-04-04 18:39:01,1
"192.168.1.102",2326,18,22,58634,"192.168.1.108",5434,27,2018-04-04 18:39:01,1
"192.168.1.102",2310,18,22,58696,"192.168.1.108",5480,27,2018-04-04 18:42:01,1
"192.168.1.102",2310,18,22,58692,"192.168.1.108",5480,27,2018-04-04 18:42:01,1
"192.168.1.102",2310,18,22,58712,"192.168.1.108",5497,27,2018-04-04 18:42:01,1
"192.168.1.102",2310,18,22,58716,"192.168.1.108",5503,27,2018-04-04 18:43:01,1
"192.168.1.102",2310,18,22,58726,"192.168.1.108",5515,27,2018-04-04 18:43:01,1
"192.168.1.102",2310,18,22,58676,"192.168.1.108",5469,27,2018-04-04 18:41:01,1
"192.168.1.102",2310,18,22,58666,"192.168.1.108",5463,27,2018-04-04 18:41:01,1
"192.168.1.102",2310,18,22,58658,"192.168.1.108",5456,27,2018-04-04 18:40:01,1
"192.168.1.102",2310,18,22,58802,"192.168.1.108",5576,27,2018-04-04 18:46:01,1
"192.168.1.102",2310,18,22,58788,"192.168.1.108",5566,27,2018-04-04 18:46:01,1
"192.168.1.102",2310,18,22,58924,"192.168.1.108",5647,27,2018-04-04 18:51:01,1
"192.168.1.102",2310,18,22,58914,"192.168.1.108",5647,27,2018-04-04 18:51:01,1
"192.168.1.102",2310,18,22,58908,"192.168.1.108",5643,27,2018-04-04 18:51:01,1
"192.168.1.102",2310,18,22,58910,"192.168.1.108",5643,27,2018-04-04 18:51:01,1
"192.168.1.102",2310,18,22,58846,"192.168.1.108",5604,27,2018-04-04 18:48:01,1
"192.168.1.102",2310,18,22,58852,"192.168.1.108",5604,27,2018-04-04 18:48:01,1
"192.168.1.102",2310,18,22,58854,"192.168.1.108",5611,27,2018-04-04 18:48:01,1
"192.168.1.102",2310,18,22,58772,"192.168.1.108",5552,27,2018-04-04 18:45:01,1
"192.168.1.102",2310,18,22,58774,"192.168.1.108",5552,27,2018-04-04 18:45:01,1
"192.168.1.102",2310,18,22,58784,"192.168.1.108",5564,27,2018-04-04 18:45:01,1
"192.168.1.102",2374,19,22,58968,"192.168.1.108",5682,27,2018-04-04 18:53:01,1
"192.168.1.102",2310,18,22,58976,"192.168.1.108",5689,27,2018-04-04 18:53:01,1
"192.168.1.102",2310,18,22,58896,"192.168.1.108",5633,27,2018-04-04 18:50:01,1
"192.168.1.102",2326,18,22,58878,"192.168.1.108",5625,27,2018-04-04 18:49:01,1
"192.168.1.102",2310,18,22,58830,"192.168.1.108",5590,27,2018-04-04 18:47:01,1
"192.168.1.102",2310,18,22,58820,"192.168.1.108",5584,27,2018-04-04 18:47:01,1
"192.168.1.102",2310,18,22,58832,"192.168.1.108",5596,27,2018-04-04 18:47:01,1
"192.168.1.102",2310,18,22,58940,"192.168.1.108",5664,27,2018-04-04 18:52:01,1
"192.168.1.102",2310,18,22,58948,"192.168.1.108",5671,27,2018-04-04 18:52:01,1
"192.168.1.102",2310,18,22,58952,"192.168.1.108",5671,27,2018-04-04 18:52:01,1
"192.168.1.102",2310,18,22,58978,"192.168.1.108",5691,27,2018-04-04 18:54:01,1
"192.168.1.102",2310,18,22,58980,"192.168.1.108",5691,27,2018-04-04 18:54:01,1
"192.168.1.102",2310,18,22,59048,"192.168.1.108",5731,27,2018-04-04 18:56:01,1
"192.168.1.102",2310,18,22,59036,"192.168.1.108",5726,27,2018-04-04 18:56:01,1
"192.168.1.102",2310,18,22,59070,"192.168.1.108",5740,27,2018-04-04 18:57:01,1
"192.168.1.102",2310,18,22,59050,"192.168.1.108",5734,27,2018-04-04 18:57:01,1
"192.168.1.102",2310,18,22,59132,"192.168.1.108",5785,27,2018-04-04 19:00:01,1
"192.168.1.102",2310,18,22,59144,"192.168.1.108",5791,27,2018-04-04 19:00:01,1
"192.168.1.102",2310,18,22,59102,"192.168.1.108",5763,27,2018-04-04 18:59:01,1
"192.168.1.102",2310,18,22,59098,"192.168.1.108",5763,27,2018-04-04 18:59:01,1
"192.168.1.102",2310,18,22,59014,"192.168.1.108",5713,27,2018-04-04 18:55:01,1
"192.168.1.102",2310,18,22,59008,"192.168.1.108",5707,27,2018-04-04 18:55:01,1
"192.168.1.102",2310,18,22,59088,"192.168.1.108",5754,27,2018-04-04 18:58:01,1
"192.168.1.102",2310,18,22,59010,"192.168.1.108",5707,27,2018-04-04 18:55:01,1
"192.168.1.102",2310,18,22,59306,"192.168.1.108",5916,27,2018-04-04 19:07:01,1
"192.168.1.102",2310,18,22,59222,"192.168.1.108",5849,27,2018-04-04 19:04:01,1
"192.168.1.102",2310,18,22,59230,"192.168.1.108",5855,27,2018-04-04 19:04:01,1
"192.168.1.102",2326,18,22,59232,"192.168.1.108",5855,27,2018-04-04 19:04:01,1
"192.168.1.102",2310,18,22,59246,"192.168.1.108",5866,27,2018-04-04 19:05:01,1
"192.168.1.102",2310,18,22,59248,"192.168.1.108",5866,27,2018-04-04 19:05:01,1
"192.168.1.102",2310,18,22,59258,"192.168.1.108",5872,27,2018-04-04 19:05:01,1
"192.168.1.102",2310,18,22,59260,"192.168.1.108",5878,27,2018-04-04 19:05:01,1
"192.168.1.102",2310,18,22,59194,"192.168.1.108",5825,27,2018-04-04 19:03:01,1
"192.168.1.102",2310,18,22,59206,"192.168.1.108",5831,27,2018-04-04 19:03:01,1
"192.168.1.102",2310,18,22,59208,"192.168.1.108",5831,27,2018-04-04 19:03:01,1
"192.168.1.102",2310,18,22,59210,"192.168.1.108",5843,27,2018-04-04 19:03:01,1
"192.168.1.102",2374,19,22,59282,"192.168.1.108",5895,27,2018-04-04 19:06:01,1
"192.168.1.102",2310,18,22,59286,"192.168.1.108",5907,27,2018-04-04 19:06:01,1
"192.168.1.102",2310,18,22,59288,"192.168.1.108",5907,27,2018-04-04 19:06:01,1
"192.168.1.102",2310,18,22,59290,"192.168.1.108",5907,27,2018-04-04 19:06:01,1
"192.168.1.102",2310,18,22,59182,"192.168.1.108",5816,27,2018-04-04 19:02:01,1
"192.168.1.102",2310,18,22,59170,"192.168.1.108",5810,27,2018-04-04 19:02:01,1
"192.168.1.102",2310,18,22,59190,"192.168.1.108",5823,27,2018-04-04 19:02:01,1
"192.168.1.102",2310,18,22,59332,"192.168.1.108",5937,27,2018-04-04 19:08:01,1
"192.168.1.102",2310,18,22,59352,"192.168.1.108",5951,27,2018-04-04 19:09:01,1
"192.168.1.102",2310,18,22,59342,"192.168.1.108",5945,27,2018-04-04 19:09:01,1
"192.168.1.102",2310,18,22,59516,"192.168.1.108",6056,27,2018-04-04 19:16:01,1
"192.168.1.102",2310,18,22,59526,"192.168.1.108",6063,27,2018-04-04 19:16:01,1
"192.168.1.102",2310,18,22,59436,"192.168.1.108",6002,27,2018-04-04 19:13:01,1
"192.168.1.102",2310,18,22,59444,"192.168.1.108",6008,27,2018-04-04 19:13:01,1
"192.168.1.102",2310,18,22,59450,"192.168.1.108",6008,27,2018-04-04 19:13:01,1
"192.168.1.102",2310,18,22,59378,"192.168.1.108",5965,27,2018-04-04 19:10:01,1
"192.168.1.102",2310,18,22,59372,"192.168.1.108",5959,27,2018-04-04 19:10:01,1
"192.168.1.102",2310,18,22,59390,"192.168.1.108",5973,27,2018-04-04 19:11:01,1
"192.168.1.102",2310,18,22,59402,"192.168.1.108",5979,27,2018-04-04 19:11:01,1
"192.168.1.102",2310,18,22,59410,"192.168.1.108",5984,27,2018-04-04 19:11:01,1
"192.168.1.102",2310,18,22,59408,"192.168.1.108",5984,27,2018-04-04 19:11:01,1
"192.168.1.102",2310,18,22,59422,"192.168.1.108",5988,27,2018-04-04 19:12:01,1
"192.168.1.102",2310,18,22,59424,"192.168.1.108",5994,27,2018-04-04 19:12:01,1
"192.168.1.102",2310,18,22,59426,"192.168.1.108",5994,27,2018-04-04 19:12:01,1
"192.168.1.102",2310,18,22,59470,"192.168.1.108",6019,27,2018-04-04 19:14:01,1
"192.168.1.102",2310,18,22,59494,"192.168.1.108",6039,27,2018-04-04 19:15:01,1
"192.168.1.102",2310,18,22,59664,"192.168.1.108",6153,27,2018-04-04 19:22:01,1
"192.168.1.102",2310,18,22,59666,"192.168.1.108",6160,27,2018-04-04 19:22:01,1
"192.168.1.102",2310,18,22,59698,"192.168.1.108",6189,27,2018-04-04 19:23:01,1
"192.168.1.102",2326,18,22,59580,"192.168.1.108",6097,27,2018-04-04 19:19:01,1
"192.168.1.102",2310,18,22,59600,"192.168.1.108",6117,27,2018-04-04 19:19:01,1
"192.168.1.102",2310,18,22,59702,"192.168.1.108",6190,27,2018-04-04 19:24:01,1
"192.168.1.102",2310,18,22,59704,"192.168.1.108",6190,27,2018-04-04 19:24:01,1
"192.168.1.102",2310,18,22,59708,"192.168.1.108",6196,27,2018-04-04 19:24:01,1
"192.168.1.102",2310,18,22,59700,"192.168.1.108",6190,27,2018-04-04 19:24:01,1
"192.168.1.102",2310,18,22,59634,"192.168.1.108",6131,27,2018-04-04 19:21:01,1
"192.168.1.102",2326,18,22,59572,"192.168.1.108",6088,27,2018-04-04 19:18:01,1
"192.168.1.102",2310,18,22,59546,"192.168.1.108",6074,27,2018-04-04 19:17:01,1
"192.168.1.102",2310,18,22,59778,"192.168.1.108",6233,27,2018-04-04 19:27:01,1
"192.168.1.102",2310,18,22,59772,"192.168.1.108",6233,27,2018-04-04 19:27:01,1
"192.168.1.102",2310,18,22,59794,"192.168.1.108",6246,27,2018-04-04 19:27:01,1
"192.168.1.102",2458,19,22,59944,"192.168.1.108",6336,27,2018-04-04 19:34:01,1
"192.168.1.102",2310,18,22,59958,"192.168.1.108",6342,27,2018-04-04 19:34:01,1
"192.168.1.102",2310,18,22,59898,"192.168.1.108",6305,27,2018-04-04 19:32:01,1
"192.168.1.102",2310,18,22,59918,"192.168.1.108",6315,27,2018-04-04 19:32:01,1
"192.168.1.102",2310,18,22,59936,"192.168.1.108",6332,27,2018-04-04 19:33:01,1
"192.168.1.102",2310,18,22,59864,"192.168.1.108",6282,27,2018-04-04 19:30:01,1
"192.168.1.102",2310,18,22,59832,"192.168.1.108",6267,27,2018-04-04 19:29:01,1
"192.168.1.102",2310,18,22,59836,"192.168.1.108",6267,27,2018-04-04 19:29:01,1
"192.168.1.102",2310,18,22,59830,"192.168.1.108",6267,27,2018-04-04 19:29:01,1
"192.168.1.102",2310,18,22,59880,"192.168.1.108",6290,27,2018-04-04 19:31:01,1
"192.168.1.102",2310,18,22,59882,"192.168.1.108",6297,27,2018-04-04 19:31:01,1
"192.168.1.102",2310,18,22,59818,"192.168.1.108",6254,27,2018-04-04 19:28:01,1
"192.168.1.102",2310,18,22,59798,"192.168.1.108",6248,27,2018-04-04 19:28:01,1
"192.168.1.102",2310,18,22,59816,"192.168.1.108",6254,27,2018-04-04 19:28:01,1
"192.168.1.102",2310,18,22,59768,"192.168.1.108",6226,27,2018-04-04 19:26:01,1
"192.168.1.102",2310,18,22,59758,"192.168.1.108",6220,27,2018-04-04 19:26:01,1
"192.168.1.102",2310,18,22,60126,"192.168.1.108",6458,27,2018-04-04 19:41:01,1
"192.168.1.102",2310,18,22,60132,"192.168.1.108",6465,27,2018-04-04 19:41:01,1
"192.168.1.102",2310,18,22,59968,"192.168.1.108",6349,27,2018-04-04 19:35:01,1
"192.168.1.102",2310,18,22,59976,"192.168.1.108",6349,27,2018-04-04 19:35:01,1
"192.168.1.102",2310,18,22,59990,"192.168.1.108",6362,27,2018-04-04 19:35:01,1
"192.168.1.102",2310,18,22,59982,"192.168.1.108",6356,27,2018-04-04 19:35:01,1
"192.168.1.102",2258,17,22,60070,"192.168.1.108",6420,27,2018-04-04 19:39:01,1
"192.168.1.102",2310,18,22,60088,"192.168.1.108",6433,27,2018-04-04 19:39:01,1
"192.168.1.102",2326,18,22,60090,"192.168.1.108",6433,27,2018-04-04 19:39:01,1
"192.168.1.102",2310,18,22,60144,"192.168.1.108",6471,27,2018-04-04 19:42:01,1
"192.168.1.102",2310,18,22,60154,"192.168.1.108",6477,27,2018-04-04 19:42:01,1
"192.168.1.102",2310,18,22,60034,"192.168.1.108",6389,27,2018-04-04 19:37:01,1
"192.168.1.102",2310,18,22,60038,"192.168.1.108",6396,27,2018-04-04 19:37:01,1
"192.168.1.102",2310,18,22,60094,"192.168.1.108",6437,27,2018-04-04 19:40:01,1
"192.168.1.102",2326,18,22,60014,"192.168.1.108",6376,27,2018-04-04 19:36:01,1
"192.168.1.102",2310,18,22,60008,"192.168.1.108",6376,27,2018-04-04 19:36:01,1
"192.168.1.102",2310,18,22,59998,"192.168.1.108",6370,27,2018-04-04 19:36:01,1
"192.168.1.102",2310,18,22,60012,"192.168.1.108",6376,27,2018-04-04 19:36:01,1
"192.168.1.102",2310,18,22,60048,"192.168.1.108",6401,27,2018-04-04 19:38:01,1
"192.168.1.102",2310,18,22,60078,"192.168.1.108",6427,27,2018-04-04 19:39:01,1
"192.168.1.102",2310,18,22,60296,"192.168.1.108",6573,27,2018-04-04 19:48:01,1
"192.168.1.102",2310,18,22,60316,"192.168.1.108",6583,27,2018-04-04 19:49:01,1
"192.168.1.102",2310,18,22,60320,"192.168.1.108",6590,27,2018-04-04 19:49:01,1
"192.168.1.102",2310,18,22,60322,"192.168.1.108",6590,27,2018-04-04 19:49:01,1
"192.168.1.102",2310,18,22,60308,"192.168.1.108",6583,27,2018-04-04 19:49:01,1
"192.168.1.102",2310,18,22,60276,"192.168.1.108",6552,27,2018-04-04 19:47:01,1
"192.168.1.102",2310,18,22,60264,"192.168.1.108",6545,27,2018-04-04 19:47:01,1
"192.168.1.102",2310,18,22,60278,"192.168.1.108",6558,27,2018-04-04 19:47:01,1
"192.168.1.102",2310,18,22,60244,"192.168.1.108",6537,27,2018-04-04 19:46:01,1
"192.168.1.102",2310,18,22,60246,"192.168.1.108",6537,27,2018-04-04 19:46:01,1
"192.168.1.102",2310,18,22,60236,"192.168.1.108",6531,27,2018-04-04 19:46:01,1
"192.168.1.102",2310,18,22,60256,"192.168.1.108",6543,27,2018-04-04 19:46:01,1
"192.168.1.102",2310,18,22,60202,"192.168.1.108",6508,27,2018-04-04 19:44:01,1
"192.168.1.102",2310,18,22,60188,"192.168.1.108",6502,27,2018-04-04 19:44:01,1
"192.168.1.102",2310,18,22,60194,"192.168.1.108",6502,27,2018-04-04 19:44:01,1
"192.168.1.102",2310,18,22,60204,"192.168.1.108",6508,27,2018-04-04 19:44:01,1
"192.168.1.102",2310,18,22,60360,"192.168.1.108",6613,27,2018-04-04 19:51:01,1
"192.168.1.102",2310,18,22,60356,"192.168.1.108",6613,27,2018-04-04 19:51:01,1
"192.168.1.102",2310,18,22,60376,"192.168.1.108",6626,27,2018-04-04 19:51:01,1
"192.168.1.102",2310,18,22,60216,"192.168.1.108",6517,27,2018-04-04 19:45:01,1
"192.168.1.102",2310,18,22,60218,"192.168.1.108",6517,27,2018-04-04 19:45:01,1
"192.168.1.102",2310,18,22,60174,"192.168.1.108",6489,27,2018-04-04 19:43:01,1
"192.168.1.102",2326,18,22,60548,"192.168.1.108",6735,27,2018-04-04 19:59:01,1
"192.168.1.102",2310,18,22,60550,"192.168.1.108",6740,27,2018-04-04 19:59:01,1
"192.168.1.102",2310,18,22,60408,"192.168.1.108",6643,27,2018-04-04 19:53:01,1
"192.168.1.102",2310,18,22,60420,"192.168.1.108",6662,27,2018-04-04 19:53:01,1
"192.168.1.102",2374,19,22,60464,"192.168.1.108",6688,27,2018-04-04 19:55:01,1
"192.168.1.102",2310,18,22,60460,"192.168.1.108",6688,27,2018-04-04 19:55:01,1
"192.168.1.102",2310,18,22,60452,"192.168.1.108",6681,27,2018-04-04 19:55:01,1
"192.168.1.102",2310,18,22,60466,"192.168.1.108",6688,27,2018-04-04 19:55:01,1
"192.168.1.102",2310,18,22,60386,"192.168.1.108",6632,27,2018-04-04 19:52:01,1
"192.168.1.102",2326,18,22,60390,"192.168.1.108",6632,27,2018-04-04 19:52:01,1
"192.168.1.102",2310,18,22,60382,"192.168.1.108",6632,27,2018-04-04 19:52:01,1
"192.168.1.102",2310,18,22,60488,"192.168.1.108",6703,27,2018-04-04 19:56:01,1
"192.168.1.102",2310,18,22,60484,"192.168.1.108",6697,27,2018-04-04 19:56:01,1
